ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Lao People's Democratic Republic,Informal employment rate by sex and economic activity (%),LAO - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2017,75.5,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Lao People's Democratic Republic,Informal employment rate by sex and economic activity (%),LAO - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2017,80.1,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Lao People's Democratic Republic,Informal employment rate by sex and economic activity (%),LAO - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2017,98.7,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Lao People's Democratic Republic,Informal employment rate by sex and economic activity (%),LAO - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2017,72,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Lao People's Democratic Republic,Informal employment rate by sex and economic activity (%),LAO - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2017,86,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Lao People's Democratic Republic,Informal employment rate by sex and economic activity (%),LAO - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2017,99.5,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Lao People's Democratic Republic,Informal employment rate by sex and economic activity (%),LAO - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2017,79.6,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Lebanon,Informal employment rate by sex and economic activity (%),LBN - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2019,55.3,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Lebanon,Informal employment rate by sex and economic activity (%),LBN - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2019,90.2,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Lebanon,Informal employment rate by sex and economic activity (%),LBN - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2019,54,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Lebanon,Informal employment rate by sex and economic activity (%),LBN - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2019,55.3,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Lebanon,Informal employment rate by sex and economic activity (%),LBN - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2019,89.4,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Lebanon,Informal employment rate by sex and economic activity (%),LBN - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2019,53.7,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Lebanon,Informal employment rate by sex and economic activity (%),LBN - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2019,55.5,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Lebanon,Informal employment rate by sex and economic activity (%),LBN - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2019,95.7,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Lebanon,Informal employment rate by sex and economic activity (%),LBN - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2019,54.8,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Liberia,Informal employment rate by sex and economic activity (%),LBR - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2010,86.7,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2010,97,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2010,77.6,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2010,81.6,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2010,96,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2010,68.8,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2010,91.8,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2010,97.9,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2010,86.3,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - HS - School to Work Transition Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2012,92.2,,,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - HS - School to Work Transition Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2012,98.5,,,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - HS - School to Work Transition Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2012,89.3,,,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - HS - School to Work Transition Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2012,88.1,,,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - HS - School to Work Transition Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2012,97.3,,,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - HS - School to Work Transition Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2012,83.4,,,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - HS - School to Work Transition Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2012,96.8,,,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - HS - School to Work Transition Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2012,100,,,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - HS - School to Work Transition Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2012,95.5,,,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - HS - School to Work Transition Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2014,93.4,,,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - HS - School to Work Transition Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2014,99.7,,,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - HS - School to Work Transition Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2014,90.1,,,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - HS - School to Work Transition Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2014,90.3,,,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - HS - School to Work Transition Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2014,99.8,,,Repository: ILO-STATISTICS - Micro data processing
Liberia,Informal employment rate by sex and economic activity (%),LBR - HS - School to Work Transition Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2014,85.5,,,Repository: ILO-STATISTICS - Micro data processing
